SN,Aarrival City,Airline,Arrival,Current Date,Departure,Departure City,Ticket Price,Travel Date
15,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,622,2/1/2018
16,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,622,2/1/2018
17,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,622,2/1/2018
18,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,622,2/1/2018
19,AUS,United,Austin,1/17/2018,ABQ,Albuquerque,622,2/1/2018
20,AUS,United,Austin,1/17/2018,ABQ,Albuquerque,622,2/1/2018
21,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,622,2/1/2018
22,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,622,2/1/2018
23,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,622,2/1/2018
24,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,622,2/1/2018
25,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,626.4,2/1/2018
26,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,626.4,2/1/2018
27,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,626.4,2/1/2018
28,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,626.4,2/1/2018
29,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,626.4,2/1/2018
30,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,629.2,2/1/2018
31,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,629.2,2/1/2018
32,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,666.4,2/1/2018
33,AUS,American Airlines,Austin,1/17/2018,ABQ,Albuquerque,666.4,2/1/2018
34,AUS,Delta,Austin,1/17/2018,ABQ,Albuquerque,698,2/1/2018
0,DEN,United,Denver,1/17/2018,ABQ,Albuquerque,48.3,2/1/2018
1,DEN,Frontier Airlines,Denver,1/17/2018,ABQ,Albuquerque,48.3,2/1/2018
2,DEN,United,Denver,1/17/2018,ABQ,Albuquerque,48.3,2/1/2018
3,DEN,Delta,Denver,1/17/2018,ABQ,Albuquerque,96,2/1/2018
4,DEN,Delta,Denver,1/17/2018,ABQ,Albuquerque,96,2/1/2018
5,DEN,Delta,Denver,1/17/2018,ABQ,Albuquerque,96,2/1/2018
6,DEN,United,Denver,1/17/2018,ABQ,Albuquerque,104.3,2/1/2018
7,DEN,American Airlines,Denver,1/17/2018,ABQ,Albuquerque,113,2/1/2018
8,DEN,American Airlines,Denver,1/17/2018,ABQ,Albuquerque,129,2/1/2018
9,DEN,Delta,Denver,1/17/2018,ABQ,Albuquerque,129,2/1/2018
10,DEN,American Airlines,Denver,1/17/2018,ABQ,Albuquerque,143,2/1/2018
11,DEN,American Airlines,Denver,1/17/2018,ABQ,Albuquerque,183,2/1/2018
12,DEN,American Airlines,Denver,1/17/2018,ABQ,Albuquerque,183,2/1/2018
13,DEN,United,Denver,1/17/2018,ABQ,Albuquerque,244.3,2/1/2018
14,DEN,Delta,Denver,1/17/2018,ABQ,Albuquerque,287,2/1/2018
15,DEN,Delta,Denver,1/17/2018,ABQ,Albuquerque,292,2/1/2018
16,DEN,,Denver,1/17/2018,ABQ,Albuquerque,694.8,2/1/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,180,2/1/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,180,2/1/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,190,2/1/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,190,2/1/2018
4,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,190,2/1/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,190,2/1/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,190,2/1/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,190,2/1/2018
8,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,191.4,2/1/2018
9,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,191.4,2/1/2018
10,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,191.4,2/1/2018
11,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,230,2/1/2018
12,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,230,2/1/2018
13,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,230,2/1/2018
14,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,240,2/1/2018
15,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,250,2/1/2018
16,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,250,2/1/2018
17,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,250,2/1/2018
18,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,270,2/1/2018
19,KOA,Hawaiian Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,270,2/1/2018
20,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,282,2/1/2018
21,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,282,2/1/2018
22,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,282,2/1/2018
23,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,282,2/1/2018
24,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,282,2/1/2018
25,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,282,2/1/2018
26,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,282,2/1/2018
27,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,282,2/1/2018
28,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,282,2/1/2018
29,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,290.4,2/1/2018
30,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,290.4,2/1/2018
31,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,290.4,2/1/2018
32,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,290.4,2/1/2018
33,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,290.4,2/1/2018
34,KOA,Mokulele Airlines,Kailua-Kona,1/17/2018,HNL,Honolulu,290.4,2/1/2018
0,ATL,Delta,Atlanta,1/17/2018,ABE,Allentown,213.2,2/1/2018
1,ATL,Delta,Atlanta,1/17/2018,ABE,Allentown,213.2,2/1/2018
2,ATL,Delta,Atlanta,1/17/2018,ABE,Allentown,214.3,2/1/2018
3,ATL,Delta,Atlanta,1/17/2018,ABE,Allentown,214.3,2/1/2018
4,ATL,Delta,Atlanta,1/17/2018,ABE,Allentown,214.3,2/1/2018
5,ATL,Delta,Atlanta,1/17/2018,ABE,Allentown,218.8,2/1/2018
6,ATL,American Airlines,Atlanta,1/17/2018,ABE,Allentown,221.5,2/1/2018
7,ATL,American Airlines,Atlanta,1/17/2018,ABE,Allentown,221.5,2/1/2018
8,ATL,American Airlines,Atlanta,1/17/2018,ABE,Allentown,221.5,2/1/2018
9,ATL,Delta,Atlanta,1/17/2018,ABE,Allentown,223,2/1/2018
10,ATL,Delta,Atlanta,1/17/2018,ABE,Allentown,223,2/1/2018
11,ATL,American Airlines,Atlanta,1/17/2018,ABE,Allentown,223,2/1/2018
12,ATL,American Airlines,Atlanta,1/17/2018,ABE,Allentown,223,2/1/2018
13,ATL,American Airlines,Atlanta,1/17/2018,ABE,Allentown,246.5,2/1/2018
14,ATL,Delta,Atlanta,1/17/2018,ABE,Allentown,262.8,2/1/2018
15,ATL,,Atlanta,1/17/2018,ABE,Allentown,481.2,2/1/2018
16,ATL,,Atlanta,1/17/2018,ABE,Allentown,481.2,2/1/2018
17,ATL,,Atlanta,1/17/2018,ABE,Allentown,482.2,2/1/2018
18,ATL,,Atlanta,1/17/2018,ABE,Allentown,482.2,2/1/2018
19,ATL,,Atlanta,1/17/2018,ABE,Allentown,482.2,2/1/2018
20,ATL,,Atlanta,1/17/2018,ABE,Allentown,482.2,2/1/2018
21,ATL,United,Atlanta,1/17/2018,ABE,Allentown,484,2/1/2018
22,ATL,United,Atlanta,1/17/2018,ABE,Allentown,484,2/1/2018
23,ATL,United,Atlanta,1/17/2018,ABE,Allentown,484,2/1/2018
24,ATL,,Atlanta,1/17/2018,ABE,Allentown,486.8,2/1/2018
25,ATL,,Atlanta,1/17/2018,ABE,Allentown,486.8,2/1/2018
26,ATL,,Atlanta,1/17/2018,ABE,Allentown,486.8,2/1/2018
27,ATL,,Atlanta,1/17/2018,ABE,Allentown,486.8,2/1/2018
28,ATL,,Atlanta,1/17/2018,ABE,Allentown,487.8,2/1/2018
29,ATL,,Atlanta,1/17/2018,ABE,Allentown,487.8,2/1/2018
30,ATL,,Atlanta,1/17/2018,ABE,Allentown,487.8,2/1/2018
31,ATL,United,Atlanta,1/17/2018,ABE,Allentown,489.6,2/1/2018
32,ATL,United,Atlanta,1/17/2018,ABE,Allentown,489.6,2/1/2018
33,ATL,,Atlanta,1/17/2018,ABE,Allentown,518.8,2/1/2018
34,ATL,,Atlanta,1/17/2018,ABE,Allentown,541.8,2/1/2018
0,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,260.2,2/1/2018
1,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,260.2,2/1/2018
2,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,260.2,2/1/2018
3,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,260.2,2/1/2018
4,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,265.8,2/1/2018
5,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,274.8,2/1/2018
6,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,315.8,2/1/2018
7,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,319.2,2/1/2018
8,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,345.2,2/1/2018
9,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,353.8,2/1/2018
10,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,416.3,2/1/2018
11,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,416.3,2/1/2018
12,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,422,2/1/2018
13,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,422,2/1/2018
14,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,422,2/1/2018
15,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,422,2/1/2018
16,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,425,2/1/2018
17,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,425,2/1/2018
18,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,425,2/1/2018
19,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,425,2/1/2018
20,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,425,2/1/2018
21,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,425,2/1/2018
22,CLT,American Airlines,Charlotte,1/17/2018,ABE,Allentown,425,2/1/2018
23,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,427.6,2/1/2018
24,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,427.6,2/1/2018
25,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,427.6,2/1/2018
26,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,427.6,2/1/2018
27,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,432.2,2/1/2018
28,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,432.2,2/1/2018
29,CLT,Delta,Charlotte,1/17/2018,ABE,Allentown,441.6,2/1/2018
30,CLT,United,Charlotte,1/17/2018,ABE,Allentown,462,2/1/2018
31,CLT,United,Charlotte,1/17/2018,ABE,Allentown,467.6,2/1/2018
32,CLT,United,Charlotte,1/17/2018,ABE,Allentown,467.6,2/1/2018
0,YUL,Air Canada,Montreal,1/17/2018,MCO,Orlando,162.65,2/1/2018
1,YUL,WestJet,Montreal,1/17/2018,MCO,Orlando,203.8,2/1/2018
2,YUL,WestJet,Montreal,1/17/2018,MCO,Orlando,203.8,2/1/2018
3,YUL,Air Canada,Montreal,1/17/2018,MCO,Orlando,207,2/1/2018
4,YUL,Air Canada,Montreal,1/17/2018,MCO,Orlando,207,2/1/2018
5,YUL,Air Canada,Montreal,1/17/2018,MCO,Orlando,207,2/1/2018
6,YUL,Delta,Montreal,1/17/2018,MCO,Orlando,244.45,2/1/2018
7,YUL,Delta,Montreal,1/17/2018,MCO,Orlando,247.7,2/1/2018
8,YUL,,Montreal,1/17/2018,MCO,Orlando,275.23,2/1/2018
9,YUL,,Montreal,1/17/2018,MCO,Orlando,275.23,2/1/2018
10,YUL,,Montreal,1/17/2018,MCO,Orlando,275.23,2/1/2018
11,YUL,Air Canada,Montreal,1/17/2018,MCO,Orlando,279.83,2/1/2018
12,YUL,Air Canada,Montreal,1/17/2018,MCO,Orlando,284.03,2/1/2018
13,YUL,Delta,Montreal,1/17/2018,MCO,Orlando,285.3,2/1/2018
14,YUL,Delta,Montreal,1/17/2018,MCO,Orlando,285.3,2/1/2018
15,YUL,United,Montreal,1/17/2018,MCO,Orlando,285.3,2/1/2018
16,YUL,American Airlines,Montreal,1/17/2018,MCO,Orlando,315.15,2/1/2018
17,YUL,American Airlines,Montreal,1/17/2018,MCO,Orlando,315.15,2/1/2018
18,YUL,American Airlines,Montreal,1/17/2018,MCO,Orlando,315.15,2/1/2018
19,YUL,American Airlines,Montreal,1/17/2018,MCO,Orlando,316.3,2/1/2018
20,YUL,United,Montreal,1/17/2018,MCO,Orlando,318.23,2/1/2018
21,YUL,,Montreal,1/17/2018,MCO,Orlando,318.4,2/1/2018
22,YUL,United,Montreal,1/17/2018,MCO,Orlando,322.43,2/1/2018
23,YUL,,Montreal,1/17/2018,MCO,Orlando,325.23,2/1/2018
24,YUL,United,Montreal,1/17/2018,MCO,Orlando,326.15,2/1/2018
25,YUL,,Montreal,1/17/2018,MCO,Orlando,333.17,2/1/2018
26,YUL,,Montreal,1/17/2018,MCO,Orlando,355.2,2/1/2018
27,YUL,,Montreal,1/17/2018,MCO,Orlando,367.85,2/1/2018
28,YUL,United,Montreal,1/17/2018,MCO,Orlando,376.7,2/1/2018
29,YUL,WestJet,Montreal,1/17/2018,MCO,Orlando,376.85,2/1/2018
30,YUL,WestJet,Montreal,1/17/2018,MCO,Orlando,376.85,2/1/2018
31,YUL,WestJet,Montreal,1/17/2018,MCO,Orlando,376.85,2/1/2018
32,YUL,Delta,Montreal,1/17/2018,MCO,Orlando,381,2/1/2018
33,YUL,Delta,Montreal,1/17/2018,MCO,Orlando,381,2/1/2018
34,YUL,Delta,Montreal,1/17/2018,MCO,Orlando,381,2/1/2018
0,YYZ,WestJet,Toronto,1/17/2018,MCO,Orlando,133.63,2/1/2018
1,YYZ,Air Canada,Toronto,1/17/2018,MCO,Orlando,133.63,2/1/2018
2,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,169.1,2/1/2018
3,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,191.35,2/1/2018
4,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,191.35,2/1/2018
5,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,191.35,2/1/2018
6,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,191.35,2/1/2018
7,YYZ,Air Canada,Toronto,1/17/2018,MCO,Orlando,198.13,2/1/2018
8,YYZ,Air Canada,Toronto,1/17/2018,MCO,Orlando,202.33,2/1/2018
9,YYZ,United,Toronto,1/17/2018,MCO,Orlando,215.43,2/1/2018
10,YYZ,,Toronto,1/17/2018,MCO,Orlando,233.3,2/1/2018
11,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,245.1,2/1/2018
12,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,245.1,2/1/2018
13,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,245.1,2/1/2018
14,YYZ,WestJet,Toronto,1/17/2018,MCO,Orlando,260.4,2/1/2018
15,YYZ,Air Canada,Toronto,1/17/2018,MCO,Orlando,261.55,2/1/2018
16,YYZ,United,Toronto,1/17/2018,MCO,Orlando,264.9,2/1/2018
17,YYZ,United,Toronto,1/17/2018,MCO,Orlando,264.9,2/1/2018
18,YYZ,United,Toronto,1/17/2018,MCO,Orlando,264.9,2/1/2018
19,YYZ,United,Toronto,1/17/2018,MCO,Orlando,264.9,2/1/2018
20,YYZ,United,Toronto,1/17/2018,MCO,Orlando,264.9,2/1/2018
21,YYZ,United,Toronto,1/17/2018,MCO,Orlando,301.43,2/1/2018
22,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,312.2,2/1/2018
23,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,312.2,2/1/2018
24,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,312.2,2/1/2018
25,YYZ,United,Toronto,1/17/2018,MCO,Orlando,320.8,2/1/2018
26,YYZ,United,Toronto,1/17/2018,MCO,Orlando,362.7,2/1/2018
27,YYZ,WestJet,Toronto,1/17/2018,MCO,Orlando,381.95,2/1/2018
28,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,397.6,2/1/2018
29,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,397.6,2/1/2018
30,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,397.6,2/1/2018
31,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,397.6,2/1/2018
32,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,397.6,2/1/2018
33,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,397.6,2/1/2018
34,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,397.6,2/1/2018
0,ANC,Alaska Airlines,Anchorage,1/17/2018,ADQ,Kodiak,161.6,2/1/2018
1,ANC,Ravn Alaska,Anchorage,1/17/2018,ADQ,Kodiak,163.1,2/1/2018
2,ANC,Ravn Alaska,Anchorage,1/17/2018,ADQ,Kodiak,163.1,2/1/2018
3,ANC,Ravn Alaska,Anchorage,1/17/2018,ADQ,Kodiak,163.1,2/1/2018
4,ANC,Ravn Alaska,Anchorage,1/17/2018,ADQ,Kodiak,163.1,2/1/2018
0,SEA,Alaska Airlines,Seattle,1/17/2018,ALW,Walla Walla,208.3,2/1/2018
1,SEA,Alaska Airlines,Seattle,1/17/2018,ALW,Walla Walla,208.3,2/1/2018
2,SEA,Alaska Airlines,Seattle,1/17/2018,ALW,Walla Walla,208.3,2/1/2018
0,BOS,JetBlue Airways,Boston,1/17/2018,ACK,Nantucket,343.94,2/1/2018
1,BOS,JetBlue Airways,Boston,1/17/2018,ACK,Nantucket,343.94,2/1/2018
2,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,394,2/1/2018
3,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,394,2/1/2018
4,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,394,2/1/2018
5,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,394,2/1/2018
6,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,394,2/1/2018
7,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,443.6,2/1/2018
8,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,454,2/1/2018
9,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,454,2/1/2018
10,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,454,2/1/2018
11,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,493.6,2/1/2018
12,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,504.8,2/1/2018
13,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,577.6,2/1/2018
14,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
15,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
16,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
17,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
18,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
19,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
20,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
21,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
22,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
23,BOS,JetBlue Airways,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
24,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
25,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
26,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
27,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
28,BOS,JetBlue Airways,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
29,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
30,BOS,JetBlue Airways,Boston,1/17/2018,ACK,Nantucket,598,2/1/2018
31,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,616.6,2/1/2018
32,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,616.6,2/1/2018
33,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,627.8,2/1/2018
34,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,627.8,2/1/2018
0,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,316,2/1/2018
1,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,375.4,2/1/2018
2,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,753.4,2/1/2018
3,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,753.4,2/1/2018
4,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,764.6,2/1/2018
5,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,764.6,2/1/2018
6,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,764.6,2/1/2018
7,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,764.6,2/1/2018
8,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
9,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
10,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
11,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
12,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
13,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
14,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
15,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
16,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
17,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
18,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
19,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
20,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
21,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
22,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
23,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
24,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
25,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
26,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
27,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
28,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
29,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
30,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
31,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
32,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
33,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
34,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/1/2018
0,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,160,2/1/2018
1,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,160,2/1/2018
2,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,168,2/1/2018
3,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,168,2/1/2018
4,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,168,2/1/2018
5,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,188,2/1/2018
6,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,188,2/1/2018
7,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,210,2/1/2018
8,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,210,2/1/2018
9,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,210,2/1/2018
10,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,220,2/1/2018
11,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,220,2/1/2018
12,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,230,2/1/2018
13,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,230,2/1/2018
14,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,230,2/1/2018
15,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,230,2/1/2018
16,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,230,2/1/2018
0,AUS,United,Austin,2018-01-18,ABQ,Albuquerque,275.6,02/02/2018
1,AUS,United,Austin,2018-01-18,ABQ,Albuquerque,275.6,02/02/2018
2,AUS,American Airlines,Austin,2018-01-18,ABQ,Albuquerque,285.0,02/02/2018
3,AUS,American Airlines,Austin,2018-01-18,ABQ,Albuquerque,285.0,02/02/2018
4,AUS,American Airlines,Austin,2018-01-18,ABQ,Albuquerque,285.0,02/02/2018
5,AUS,American Airlines,Austin,2018-01-18,ABQ,Albuquerque,289.2,02/02/2018
6,AUS,American Airlines,Austin,2018-01-18,ABQ,Albuquerque,289.2,02/02/2018
7,AUS,American Airlines,Austin,2018-01-18,ABQ,Albuquerque,289.2,02/02/2018
8,AUS,United,Austin,2018-01-18,ABQ,Albuquerque,290.0,02/02/2018
9,AUS,American Airlines,Austin,2018-01-18,ABQ,Albuquerque,290.6,02/02/2018
10,AUS,American Airlines,Austin,2018-01-18,ABQ,Albuquerque,290.6,02/02/2018
11,AUS,American Airlines,Austin,2018-01-18,ABQ,Albuquerque,294.8,02/02/2018
